DATE,DISTRICT,STATE,CIRCUIT,TOTAL_FILINGS,CHAP_7,CHAP_11,CHAP_12,CHAP_13,TOTAL_BUSINESS_FILINGS,BCHAP_7,BCHAP_11,BCHAP_12,BCHAP_13,TOTAL_NON_BUSINESS_FILINGS,NBCHAP_7,NBCHAP_11,NBCHAP_13
2014-09-30,ILLINOIS NORTHERN,ILLINOIS,SEVENTH CIRCUIT,4053,2466,13,0,1574,87,74,11,0,2,3966,2392,2,1572
2014-09-30,ILLINOIS SOUTHERN,ILLINOIS,SEVENTH CIRCUIT,331,198,1,0,132,7,5,1,0,1,324,193,0,131
2014-09-30,INDIANA NORTHERN,INDIANA,SEVENTH CIRCUIT,957,719,4,0,234,12,7,3,0,2,945,712,1,232
2014-09-30,INDIANA SOUTHERN,INDIANA,SEVENTH CIRCUIT,1400,974,5,0,421,26,19,5,0,2,1374,955,0,419
2014-09-30,IOWA NORTHERN,IOWA,EIGHTH CIRCUIT,157,145,0,2,10,4,2,0,2,0,153,143,0,10
2014-09-30,IOWA SOUTHERN,IOWA,EIGHTH CIRCUIT,234,206,2,0,26,7,5,1,0,1,227,201,1,25
2014-09-30,KANSAS,KANSAS,TENTH CIRCUIT,626,364,4,0,258,19,15,3,0,1,607,349,1,257
2014-09-30,KENTUCKY EASTERN,KENTUCKY,SIXTH CIRCUIT,683,468,2,0,213,12,9,1,0,2,671,459,1,211
2014-09-30,KENTUCKY WESTERN,KENTUCKY,SIXTH CIRCUIT,663,477,4,0,182,10,6,4,0,0,653,471,0,182
2014-09-30,LOUISIANA EASTERN,LOUISIANA,FIFTH CIRCUIT,297,132,3,0,162,17,11,3,0,3,280,121,0,159
2014-09-30,LOUISIANA MIDDLE,LOUISIANA,FIFTH CIRCUIT,148,61,1,0,86,3,2,1,0,0,145,59,0,86
2014-09-30,LOUISIANA WESTERN,LOUISIANA,FIFTH CIRCUIT,850,143,7,0,700,11,3,7,0,1,839,140,0,699
2014-09-30,MAINE,MAINE,FIRST CIRCUIT,168,133,1,0,34,7,4,1,0,2,161,129,0,32
2014-09-30,MARYLAND,MARYLAND,FOURTH CIRCUIT,1603,1144,15,0,444,31,19,9,0,3,1572,1125,6,441
2014-09-30,MASSACHUSETTS,MASSACHUSETTS,FIRST CIRCUIT,850,656,11,0,183,40,26,11,0,3,810,630,0,180
2014-09-30,MICHIGAN EASTERN,MICHIGAN,SIXTH CIRCUIT,1976,1493,6,0,477,26,16,6,0,4,1950,1477,0,473
2014-09-30,MICHIGAN WESTERN,MICHIGAN,SIXTH CIRCUIT,607,487,4,0,116,11,6,4,0,1,596,481,0,115
2014-09-30,MINNESOTA,MINNESOTA,EIGHTH CIRCUIT,920,756,4,0,160,32,26,3,0,3,888,730,1,157
2014-09-30,MISSISSIPPI NORTHERN,MISSISSIPPI,FIFTH CIRCUIT,420,171,1,0,248,6,4,1,0,1,414,167,0,247
2014-09-30,MISSISSIPPI SOUTHERN,MISSISSIPPI,FIFTH CIRCUIT,558,261,3,0,294,14,11,3,0,0,544,250,0,294
2014-09-30,MISSOURI EASTERN,MISSOURI,EIGHTH CIRCUIT,985,646,4,1,334,12,7,4,1,0,973,639,0,334
2014-09-30,MISSOURI WESTERN,MISSOURI,EIGHTH CIRCUIT,732,538,2,0,192,16,12,2,0,2,716,526,0,190
2014-09-30,MONTANA,MONTANA,NINTH CIRCUIT,127,106,0,0,21,9,8,0,0,1,118,98,0,20
2014-09-30,NEBRASKA,NEBRASKA,EIGHTH CIRCUIT,365,240,3,0,122,9,6,3,0,0,356,234,0,122
2014-09-30,NEVADA,NEVADA,NINTH CIRCUIT,901,711,28,1,161,43,28,10,1,4,858,683,18,157
2014-09-30,NEW HAMPSHIRE,NEW HAMPSHIRE,FIRST CIRCUIT,201,162,4,0,35,17,12,3,0,2,184,150,1,33
2014-09-30,NEW JERSEY,NEW JERSEY,THIRD CIRCUIT,2118,1525,24,0,569,51,30,17,0,4,2067,1495,7,565
2014-09-30,NEW MEXICO,NEW MEXICO,TENTH CIRCUIT,325,297,3,0,25,13,9,3,0,1,312,288,0,24
2014-09-30,NEW YORK EASTERN,NEW YORK,SECOND CIRCUIT,1012,825,15,0,172,47,29,13,0,5,965,796,2,167
2014-09-30,NEW YORK NORTHERN,NEW YORK,SECOND CIRCUIT,559,436,3,0,120,12,7,3,0,2,547,429,0,118
2014-09-30,NEW YORK SOUTHERN,NEW YORK,SECOND CIRCUIT,615,484,27,0,104,41,15,26,0,0,574,469,1,104
2014-09-30,NEW YORK WESTERN,NEW YORK,SECOND CIRCUIT,419,290,7,1,121,22,11,7,1,3,397,279,0,118
2014-09-30,NORTH CAROLINA EASTERN,NORTH CAROLINA,FOURTH CIRCUIT,649,177,5,0,467,15,10,3,0,2,634,167,2,465
2014-09-30,NORTH CAROLINA MIDDLE,NORTH CAROLINA,FOURTH CIRCUIT,361,155,2,1,203,13,9,2,1,1,348,146,0,202
2014-09-30,NORTH CAROLINA WESTERN,NORTH CAROLINA,FOURTH CIRCUIT,371,183,2,0,186,8,6,2,0,0,363,177,0,186
2014-09-30,NORTH DAKOTA,NORTH DAKOTA,EIGHTH CIRCUIT,59,53,0,0,6,3,3,0,0,0,56,50,0,6
2014-09-30,NORTHERN MARIANAS,NORTHERN MARIANA ISLANDS,NINTH CIRCUIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-30,OHIO NORTHERN,OHIO,SIXTH CIRCUIT,1777,1424,2,0,351,16,12,1,0,3,1761,1412,1,348
2014-09-30,OHIO SOUTHERN,OHIO,SIXTH CIRCUIT,1561,1079,2,0,480,32,26,2,0,4,1529,1053,0,476
2014-09-30,OKLAHOMA EASTERN,OKLAHOMA,TENTH CIRCUIT,140,135,0,1,4,1,0,0,1,0,139,135,0,4
2014-09-30,OKLAHOMA NORTHERN,OKLAHOMA,TENTH CIRCUIT,224,200,0,0,24,6,6,0,0,0,218,194,0,24
2014-09-30,OKLAHOMA WESTERN,OKLAHOMA,TENTH CIRCUIT,466,369,1,0,96,7,6,1,0,0,459,363,0,96
2014-09-30,OREGON,OREGON,NINTH CIRCUIT,943,770,3,0,170,28,23,3,0,2,915,747,0,168
2014-09-30,PENNSYLVANIA EASTERN,PENNSYLVANIA,THIRD CIRCUIT,886,418,17,0,451,42,19,17,0,6,844,399,0,445
2014-09-30,PENNSYLVANIA MIDDLE,PENNSYLVANIA,THIRD CIRCUIT,532,294,4,0,234,17,7,4,0,6,515,287,0,228
2014-09-30,PENNSYLVANIA WESTERN,PENNSYLVANIA,THIRD CIRCUIT,626,386,12,0,228,23,9,10,0,4,603,377,2,224
2014-09-30,PUERTO RICO,PUERTO RICO,FIRST CIRCUIT,929,364,17,1,547,29,9,14,1,5,900,355,3,542
2014-09-30,RHODE ISLAND,RHODE ISLAND,FIRST CIRCUIT,238,208,2,0,28,8,6,2,0,0,230,202,0,28
2014-09-30,SOUTH CAROLINA,SOUTH CAROLINA,FOURTH CIRCUIT,586,230,4,0,352,15,12,3,0,0,571,218,1,352
2014-09-30,SOUTH DAKOTA,SOUTH DAKOTA,EIGHTH CIRCUIT,118,102,0,0,16,5,4,0,0,1,113,98,0,15
2014-09-30,TENNESSEE EASTERN,TENNESSEE,SIXTH CIRCUIT,1092,548,3,2,539,11,7,1,2,1,1081,541,2,538
2014-09-30,TENNESSEE MIDDLE,TENNESSEE,SIXTH CIRCUIT,843,453,4,0,386,19,15,4,0,0,824,438,0,386
2014-09-30,TENNESSEE WESTERN,TENNESSEE,SIXTH CIRCUIT,1415,307,4,0,1104,16,10,4,0,2,1399,297,0,1102
2014-09-30,TEXAS EASTERN,TEXAS,FIFTH CIRCUIT,374,173,3,0,198,24,19,2,0,3,350,154,1,195
2014-09-30,TEXAS NORTHERN,TEXAS,FIFTH CIRCUIT,1019,411,16,0,592,51,33,16,0,2,968,378,0,590
2014-09-30,TEXAS SOUTHERN,TEXAS,FIFTH CIRCUIT,683,270,16,0,397,45,25,16,0,4,638,245,0,393
2014-09-30,TEXAS WESTERN,TEXAS,FIFTH CIRCUIT,649,326,2,0,321,30,27,2,0,1,619,299,0,320
2014-09-30,UTAH,UTAH,TENTH CIRCUIT,1234,792,2,0,440,21,17,2,0,2,1213,775,0,438
2014-09-30,VERMONT,VERMONT,SECOND CIRCUIT,58,43,0,0,15,3,1,0,0,2,55,42,0,13
2014-09-30,VIRGIN ISLANDS,VIRGIN ISLANDS,THIRD CIRCUIT,1,1,0,0,0,0,0,0,0,0,1,1,0,0
2014-09-30,VIRGINIA EASTERN,VIRGINIA,FOURTH CIRCUIT,1526,908,6,0,612,31,24,6,0,1,1495,884,0,611
2014-09-30,VIRGINIA WESTERN,VIRGINIA,FOURTH CIRCUIT,485,303,1,0,181,5,3,1,0,1,480,300,0,180
2014-09-30,WASHINGTON EASTERN,WASHINGTON,NINTH CIRCUIT,401,317,1,0,83,8,6,1,0,1,393,311,0,82
2014-09-30,WASHINGTON WESTERN,WASHINGTON,NINTH CIRCUIT,1314,1030,9,0,275,36,28,5,0,3,1278,1002,4,272
2014-09-30,WEST VIRGINIA NORTHERN,WEST VIRGINIA,FOURTH CIRCUIT,115,102,0,0,13,5,5,0,0,0,110,97,0,13
2014-09-30,WEST VIRGINIA SOUTHERN,WEST VIRGINIA,FOURTH CIRCUIT,151,135,1,0,15,6,5,1,0,0,145,130,0,15
2014-09-30,WISCONSIN EASTERN,WISCONSIN,SEVENTH CIRCUIT,1194,818,1,0,375,20,19,1,0,0,1174,799,0,375
2014-09-30,WISCONSIN WESTERN,WISCONSIN,SEVENTH CIRCUIT,429,357,2,1,69,11,7,1,1,2,418,350,1,67
2014-09-30,WYOMING,WYOMING,TENTH CIRCUIT,85,77,1,0,7,4,3,1,0,0,81,74,0,7
2014-10-31,ALABAMA MIDDLE,ALABAMA,ELEVENTH CIRCUIT,787,121,3,0,663,14,11,3,0,0,773,110,0,663
2014-10-31,ALABAMA NORTHERN,ALABAMA,ELEVENTH CIRCUIT,1176,555,5,0,616,18,12,5,0,1,1158,543,0,615
2014-10-31,ALABAMA SOUTHERN,ALABAMA,ELEVENTH CIRCUIT,403,107,4,0,292,3,1,2,0,0,400,106,2,292
2014-10-31,ALASKA,ALASKA,NINTH CIRCUIT,51,45,0,0,6,6,4,0,0,2,45,41,0,4
2014-10-31,ARIZONA,ARIZONA,NINTH CIRCUIT,1550,1342,18,1,189,55,43,10,1,1,1495,1299,8,188
2014-10-31,ARKANSAS EASTERN,ARKANSAS,EIGHTH CIRCUIT,676,275,4,2,395,14,7,4,2,1,662,268,0,394
2014-10-31,ARKANSAS WESTERN,ARKANSAS,EIGHTH CIRCUIT,358,202,0,0,156,6,6,0,0,0,352,196,0,156
2014-10-31,CALIFORNIA CENTRAL,CALIFORNIA,NINTH CIRCUIT,4686,3626,36,0,1024,174,141,21,0,12,4512,3485,15,1012
2014-10-31,CALIFORNIA EASTERN,CALIFORNIA,NINTH CIRCUIT,1716,1396,8,0,312,42,33,5,0,4,1674,1363,3,308
2014-10-31,CALIFORNIA NORTHERN,CALIFORNIA,NINTH CIRCUIT,1171,668,25,0,478,69,43,18,0,8,1102,625,7,470
2014-10-31,CALIFORNIA SOUTHERN,CALIFORNIA,NINTH CIRCUIT,883,701,4,0,178,29,21,3,0,5,854,680,1,173
2014-10-31,COLORADO,COLORADO,TENTH CIRCUIT,1505,1247,8,1,249,39,29,8,1,1,1466,1218,0,248
2014-10-31,CONNECTICUT,CONNECTICUT,SECOND CIRCUIT,576,484,9,0,83,25,17,7,0,1,551,467,2,82
2014-10-31,DELAWARE,DELAWARE,THIRD CIRCUIT,224,128,19,0,76,23,3,19,0,0,201,125,0,76
2014-10-31,DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,DC CIRCUIT,61,51,0,0,10,1,1,0,0,0,60,50,0,10
2014-10-31,FLORIDA MIDDLE,FLORIDA,ELEVENTH CIRCUIT,3158,2239,26,2,890,114,83,20,2,8,3044,2156,6,882
2014-10-31,FLORIDA NORTHERN,FLORIDA,ELEVENTH CIRCUIT,251,205,2,0,44,18,16,2,0,0,233,189,0,44
2014-10-31,FLORIDA SOUTHERN,FLORIDA,ELEVENTH CIRCUIT,2504,1532,14,0,958,55,42,8,0,5,2449,1490,6,953
2014-10-31,GEORGIA MIDDLE,GEORGIA,ELEVENTH CIRCUIT,978,239,2,1,736,16,8,2,1,5,962,231,0,731
2014-10-31,GEORGIA NORTHERN,GEORGIA,ELEVENTH CIRCUIT,3264,1692,11,0,1561,59,45,10,0,4,3205,1647,1,1557
2014-10-31,GEORGIA SOUTHERN,GEORGIA,ELEVENTH CIRCUIT,781,151,2,2,626,18,14,1,2,1,763,137,1,625
2014-10-31,GUAM,GUAM,NINTH CIRCUIT,11,8,0,0,3,2,2,0,0,0,9,6,0,3
2014-10-31,HAWAII,HAWAII,NINTH CIRCUIT,139,102,2,0,35,10,8,2,0,0,129,94,0,35
2014-10-31,IDAHO,IDAHO,NINTH CIRCUIT,402,359,1,0,42,11,10,1,0,0,391,349,0,42
2014-10-31,ILLINOIS CENTRAL,ILLINOIS,SEVENTH CIRCUIT,544,422,17,0,105,28,9,17,0,2,516,413,0,103
2014-10-31,ILLINOIS NORTHERN,ILLINOIS,SEVENTH CIRCUIT,4605,2692,14,0,1899,82,69,12,0,1,4523,2623,2,1898
2014-10-31,ILLINOIS SOUTHERN,ILLINOIS,SEVENTH CIRCUIT,360,206,1,0,153,9,8,1,0,0,351,198,0,153
2014-10-31,INDIANA NORTHERN,INDIANA,SEVENTH CIRCUIT,974,733,2,0,239,9,6,1,0,2,965,727,1,237
2014-10-31,INDIANA SOUTHERN,INDIANA,SEVENTH CIRCUIT,1475,956,7,2,510,27,18,6,2,1,1448,938,1,509
2014-10-31,IOWA NORTHERN,IOWA,EIGHTH CIRCUIT,148,138,0,1,9,4,3,0,1,0,144,135,0,9
2014-10-31,IOWA SOUTHERN,IOWA,EIGHTH CIRCUIT,241,221,0,0,20,9,9,0,0,0,232,212,0,20
2014-10-31,KANSAS,KANSAS,TENTH CIRCUIT,692,382,4,1,305,21,11,3,1,6,671,371,1,299
2014-10-31,KENTUCKY EASTERN,KENTUCKY,SIXTH CIRCUIT,748,526,1,0,221,14,13,1,0,0,734,513,0,221
2014-10-31,KENTUCKY WESTERN,KENTUCKY,SIXTH CIRCUIT,710,492,3,0,215,9,5,3,0,1,701,487,0,214
2014-10-31,LOUISIANA EASTERN,LOUISIANA,FIFTH CIRCUIT,311,124,5,0,182,12,7,5,0,0,299,117,0,182
2014-10-31,LOUISIANA MIDDLE,LOUISIANA,FIFTH CIRCUIT,150,77,0,0,73,8,7,0,0,1,142,70,0,72
2014-10-31,LOUISIANA WESTERN,LOUISIANA,FIFTH CIRCUIT,822,127,14,0,681,24,9,13,0,2,798,118,1,679
2014-10-31,MAINE,MAINE,FIRST CIRCUIT,174,147,2,0,25,9,8,1,0,0,165,139,1,25
2014-10-31,MARYLAND,MARYLAND,FOURTH CIRCUIT,1754,1261,16,0,477,47,31,13,0,3,1707,1230,3,474
2014-10-31,MASSACHUSETTS,MASSACHUSETTS,FIRST CIRCUIT,892,708,4,1,179,36,29,4,1,2,856,679,0,177
2014-10-31,MICHIGAN EASTERN,MICHIGAN,SIXTH CIRCUIT,2260,1794,8,1,457,30,23,5,1,1,2230,1771,3,456
2014-10-31,MICHIGAN WESTERN,MICHIGAN,SIXTH CIRCUIT,673,532,3,0,138,19,12,3,0,4,654,520,0,134
2014-10-31,MINNESOTA,MINNESOTA,EIGHTH CIRCUIT,1002,853,1,0,148,34,32,1,0,1,968,821,0,147
2014-10-31,MISSISSIPPI NORTHERN,MISSISSIPPI,FIFTH CIRCUIT,427,150,2,0,275,8,4,2,0,2,419,146,0,273
2014-10-31,MISSISSIPPI SOUTHERN,MISSISSIPPI,FIFTH CIRCUIT,590,268,6,0,316,12,6,5,0,1,578,262,1,315
2014-10-31,MISSOURI EASTERN,MISSOURI,EIGHTH CIRCUIT,1149,743,1,0,405,10,8,0,0,2,1139,735,1,403
2014-10-31,MISSOURI WESTERN,MISSOURI,EIGHTH CIRCUIT,775,565,1,1,208,14,11,1,1,1,761,554,0,207
2014-10-31,MONTANA,MONTANA,NINTH CIRCUIT,121,102,0,0,19,5,5,0,0,0,116,97,0,19
2014-10-31,NEBRASKA,NEBRASKA,EIGHTH CIRCUIT,371,252,0,2,115,12,7,0,2,1,359,245,0,114
2014-10-31,NEVADA,NEVADA,NINTH CIRCUIT,960,793,19,0,148,47,37,8,0,2,913,756,11,146
2014-10-31,NEW HAMPSHIRE,NEW HAMPSHIRE,FIRST CIRCUIT,259,194,10,0,55,22,11,10,0,1,237,183,0,54
2014-10-31,NEW JERSEY,NEW JERSEY,THIRD CIRCUIT,2376,1742,23,0,611,79,54,19,0,6,2297,1688,4,605
2014-10-31,NEW MEXICO,NEW MEXICO,TENTH CIRCUIT,323,293,4,0,26,13,10,2,0,1,310,283,2,25
2014-10-31,NEW YORK EASTERN,NEW YORK,SECOND CIRCUIT,1034,862,13,0,159,43,29,11,0,3,991,833,2,156
2014-10-31,NEW YORK NORTHERN,NEW YORK,SECOND CIRCUIT,694,535,4,0,155,21,13,4,0,4,673,522,0,151
2014-10-31,NEW YORK SOUTHERN,NEW YORK,SECOND CIRCUIT,595,461,26,0,107,45,19,23,0,2,550,442,3,105
2014-10-31,NEW YORK WESTERN,NEW YORK,SECOND CIRCUIT,418,272,7,0,139,21,8,7,0,6,397,264,0,133
2014-10-31,NORTH CAROLINA EASTERN,NORTH CAROLINA,FOURTH CIRCUIT,696,218,8,0,470,17,8,6,0,3,679,210,2,467
2014-10-31,NORTH CAROLINA MIDDLE,NORTH CAROLINA,FOURTH CIRCUIT,402,140,7,0,255,16,8,7,0,1,386,132,0,254
2014-10-31,NORTH CAROLINA WESTERN,NORTH CAROLINA,FOURTH CIRCUIT,380,220,3,0,157,14,10,2,0,2,366,210,1,155
2014-10-31,NORTH DAKOTA,NORTH DAKOTA,EIGHTH CIRCUIT,60,53,0,0,7,3,3,0,0,0,57,50,0,7
2014-10-31,NORTHERN MARIANAS,NORTHERN MARIANA ISLANDS,NINTH CIRCUIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-31,OHIO NORTHERN,OHIO,SIXTH CIRCUIT,1938,1552,4,0,382,52,42,4,0,6,1886,1510,0,376
2014-10-31,OHIO SOUTHERN,OHIO,SIXTH CIRCUIT,1678,1140,1,1,536,31,27,1,1,2,1647,1113,0,534
2014-10-31,OKLAHOMA EASTERN,OKLAHOMA,TENTH CIRCUIT,153,136,0,0,17,1,1,0,0,0,152,135,0,17
2014-10-31,OKLAHOMA NORTHERN,OKLAHOMA,TENTH CIRCUIT,217,188,1,0,28,5,3,1,0,1,212,185,0,27
2014-10-31,OKLAHOMA WESTERN,OKLAHOMA,TENTH CIRCUIT,485,366,1,1,117,9,6,1,1,1,476,360,0,116
2014-10-31,OREGON,OREGON,NINTH CIRCUIT,1019,821,0,0,198,7,7,0,0,0,1012,814,0,198
2014-10-31,PENNSYLVANIA EASTERN,PENNSYLVANIA,THIRD CIRCUIT,869,508,11,0,350,34,20,11,0,3,835,488,0,347
2014-10-31,PENNSYLVANIA MIDDLE,PENNSYLVANIA,THIRD CIRCUIT,560,344,11,0,205,26,11,11,0,4,534,333,0,201
2014-10-31,PENNSYLVANIA WESTERN,PENNSYLVANIA,THIRD CIRCUIT,631,450,4,0,177,23,17,4,0,2,608,433,0,175
2014-10-31,PUERTO RICO,PUERTO RICO,FIRST CIRCUIT,974,369,19,1,585,27,4,18,1,4,947,365,1,581
2014-10-31,RHODE ISLAND,RHODE ISLAND,FIRST CIRCUIT,222,192,0,0,30,1,1,0,0,0,221,191,0,30
2014-10-31,SOUTH CAROLINA,SOUTH CAROLINA,FOURTH CIRCUIT,719,270,4,0,445,16,13,2,0,1,703,257,2,444
2014-10-31,SOUTH DAKOTA,SOUTH DAKOTA,EIGHTH CIRCUIT,93,83,0,0,10,6,5,0,0,1,87,78,0,9
2014-10-31,TENNESSEE EASTERN,TENNESSEE,SIXTH CIRCUIT,1067,545,3,0,519,12,9,2,0,1,1055,536,1,518
2014-10-31,TENNESSEE MIDDLE,TENNESSEE,SIXTH CIRCUIT,890,456,5,0,429,14,11,3,0,0,876,445,2,429
2014-10-31,TENNESSEE WESTERN,TENNESSEE,SIXTH CIRCUIT,1458,285,2,0,1171,13,9,2,0,2,1445,276,0,1169
2014-10-31,TEXAS EASTERN,TEXAS,FIFTH CIRCUIT,474,226,5,0,243,35,29,4,0,2,439,197,1,241
2014-10-31,TEXAS NORTHERN,TEXAS,FIFTH CIRCUIT,1187,532,18,0,637,66,43,18,0,5,1121,489,0,632
2014-10-31,TEXAS SOUTHERN,TEXAS,FIFTH CIRCUIT,897,315,11,0,571,44,28,10,0,6,853,287,1,565
2014-10-31,TEXAS WESTERN,TEXAS,FIFTH CIRCUIT,758,307,4,0,447,40,32,4,0,4,718,275,0,443
2014-10-31,UTAH,UTAH,TENTH CIRCUIT,1264,785,5,0,474,27,18,5,0,4,1237,767,0,470
2014-10-31,VERMONT,VERMONT,SECOND CIRCUIT,51,36,0,1,14,3,2,0,1,0,48,34,0,14
2014-10-31,VIRGIN ISLANDS,VIRGIN ISLANDS,THIRD CIRCUIT,1,1,0,0,0,1,1,0,0,0,0,0,0,0
2014-10-31,VIRGINIA EASTERN,VIRGINIA,FOURTH CIRCUIT,1622,930,5,0,687,32,24,5,0,3,1590,906,0,684
2014-10-31,VIRGINIA WESTERN,VIRGINIA,FOURTH CIRCUIT,509,307,0,0,202,9,9,0,0,0,500,298,0,202
2014-10-31,WASHINGTON EASTERN,WASHINGTON,NINTH CIRCUIT,411,329,0,0,82,6,6,0,0,0,405,323,0,82
2014-10-31,WASHINGTON WESTERN,WASHINGTON,NINTH CIRCUIT,1392,1061,13,0,318,39,24,12,0,3,1353,1037,1,315
2014-10-31,WEST VIRGINIA NORTHERN,WEST VIRGINIA,FOURTH CIRCUIT,127,107,0,0,20,2,2,0,0,0,125,105,0,20
2014-10-31,WEST VIRGINIA SOUTHERN,WEST VIRGINIA,FOURTH CIRCUIT,155,134,2,0,19,7,5,2,0,0,148,129,0,19
2014-10-31,WISCONSIN EASTERN,WISCONSIN,SEVENTH CIRCUIT,1300,909,2,1,388,34,27,2,1,4,1266,882,0,384
2014-10-31,WISCONSIN WESTERN,WISCONSIN,SEVENTH CIRCUIT,488,403,3,1,81,17,13,2,1,1,471,390,1,80
2014-10-31,WYOMING,WYOMING,TENTH CIRCUIT,94,85,1,0,8,2,1,1,0,0,92,84,0,8
2014-11-30,ALABAMA MIDDLE,ALABAMA,ELEVENTH CIRCUIT,578,91,1,1,485,9,6,1,1,1,569,85,0,484
2014-11-30,ALABAMA NORTHERN,ALABAMA,ELEVENTH CIRCUIT,948,418,1,1,528,9,6,1,1,1,939,412,0,527
2014-11-30,ALABAMA SOUTHERN,ALABAMA,ELEVENTH CIRCUIT,324,92,2,0,230,4,2,1,0,1,320,90,1,229
2014-11-30,ALASKA,ALASKA,NINTH CIRCUIT,27,24,0,0,3,1,1,0,0,0,26,23,0,3
2014-11-30,ARIZONA,ARIZONA,NINTH CIRCUIT,1304,1096,14,1,193,43,30,9,1,3,1261,1066,5,190
2014-11-30,ARKANSAS EASTERN,ARKANSAS,EIGHTH CIRCUIT,494,216,0,0,278,6,5,0,0,1,488,211,0,277
2014-11-30,ARKANSAS WESTERN,ARKANSAS,EIGHTH CIRCUIT,267,159,1,0,107,2,1,1,0,0,265,158,0,107
2014-11-30,CALIFORNIA CENTRAL,CALIFORNIA,NINTH CIRCUIT,3770,2927,26,0,817,144,120,20,0,4,3626,2807,6,813
2014-11-30,CALIFORNIA EASTERN,CALIFORNIA,NINTH CIRCUIT,1412,1121,9,0,282,49,32,8,0,9,1363,1089,1,273
2014-11-30,CALIFORNIA NORTHERN,CALIFORNIA,NINTH CIRCUIT,872,499,12,0,361,50,37,10,0,3,822,462,2,358
2014-11-30,CALIFORNIA SOUTHERN,CALIFORNIA,NINTH CIRCUIT,666,519,1,0,146,28,21,1,0,6,638,498,0,140
2014-11-30,COLORADO,COLORADO,TENTH CIRCUIT,1179,978,3,0,198,30,23,3,0,4,1149,955,0,194
2014-11-30,CONNECTICUT,CONNECTICUT,SECOND CIRCUIT,458,373,7,0,78,12,5,6,0,1,446,368,1,77
2014-11-30,DELAWARE,DELAWARE,THIRD CIRCUIT,188,110,19,0,59,24,5,19,0,0,164,105,0,59
2014-11-30,DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,DC CIRCUIT,58,47,0,0,11,4,3,0,0,1,54,44,0,10
2014-11-30,FLORIDA MIDDLE,FLORIDA,ELEVENTH CIRCUIT,2332,1606,28,2,696,95,66,21,2,6,2237,1540,7,690
2014-11-30,FLORIDA NORTHERN,FLORIDA,ELEVENTH CIRCUIT,201,153,4,0,44,12,7,4,0,1,189,146,0,43
2014-11-30,FLORIDA SOUTHERN,FLORIDA,ELEVENTH CIRCUIT,1946,1105,17,0,824,38,25,11,0,2,1908,1080,6,822
2014-11-30,GEORGIA MIDDLE,GEORGIA,ELEVENTH CIRCUIT,713,202,0,2,509,14,7,0,2,5,699,195,0,504
2014-11-30,GEORGIA NORTHERN,GEORGIA,ELEVENTH CIRCUIT,2662,1310,13,0,1339,56,39,13,0,4,2606,1271,0,1335
2014-11-30,GEORGIA SOUTHERN,GEORGIA,ELEVENTH CIRCUIT,605,100,0,0,505,6,5,0,0,1,599,95,0,504
2014-11-30,GUAM,GUAM,NINTH CIRCUIT,6,3,0,0,3,0,0,0,0,0,6,3,0,3
2014-11-30,HAWAII,HAWAII,NINTH CIRCUIT,129,92,1,0,36,8,7,1,0,0,121,85,0,36
2014-11-30,IDAHO,IDAHO,NINTH CIRCUIT,310,282,1,0,27,13,11,1,0,1,297,271,0,26
2014-11-30,ILLINOIS CENTRAL,ILLINOIS,SEVENTH CIRCUIT,402,326,0,0,76,8,7,0,0,1,394,319,0,75
2014-11-30,ILLINOIS NORTHERN,ILLINOIS,SEVENTH CIRCUIT,3428,1888,11,0,1529,63,51,8,0,4,3365,1837,3,1525
2014-11-30,ILLINOIS SOUTHERN,ILLINOIS,SEVENTH CIRCUIT,298,179,1,0,118,3,2,1,0,0,295,177,0,118
2014-11-30,INDIANA NORTHERN,INDIANA,SEVENTH CIRCUIT,777,550,1,2,224,9,6,1,2,0,768,544,0,224
