DATE,DISTRICT,STATE,CIRCUIT,TOTAL_FILINGS,CHAP_7,CHAP_11,CHAP_12,CHAP_13,TOTAL_BUSINESS_FILINGS,BCHAP_7,BCHAP_11,BCHAP_12,BCHAP_13,TOTAL_NON_BUSINESS_FILINGS,NBCHAP_7,NBCHAP_11,NBCHAP_13
2013-03-31,FLORIDA MIDDLE,FLORIDA,ELEVENTH CIRCUIT,10386,7494,132,5,2755,440,296,103,5,36,9946,7198,29,2719
2013-03-31,FLORIDA NORTHERN,FLORIDA,ELEVENTH CIRCUIT,884,741,13,3,127,64,47,11,3,3,820,694,2,124
2013-03-31,FLORIDA SOUTHERN,FLORIDA,ELEVENTH CIRCUIT,7670,5102,85,0,2483,259,171,71,0,17,7411,4931,14,2466
2013-03-31,GEORGIA MIDDLE,GEORGIA,ELEVENTH CIRCUIT,2434,1007,6,2,1419,66,48,6,2,10,2368,959,0,1409
2013-03-31,GEORGIA NORTHERN,GEORGIA,ELEVENTH CIRCUIT,10054,6154,69,6,3825,298,210,67,6,15,9756,5944,2,3810
2013-03-31,GEORGIA SOUTHERN,GEORGIA,ELEVENTH CIRCUIT,2077,548,11,2,1516,47,30,11,2,4,2030,518,0,1512
2013-03-31,GUAM,GUAM,NINTH CIRCUIT,41,31,0,0,9,3,2,0,0,0,38,29,0,9
2013-03-31,HAWAII,HAWAII,NINTH CIRCUIT,533,391,6,0,136,30,19,5,0,6,503,372,1,130
2013-03-31,IDAHO,IDAHO,NINTH CIRCUIT,1330,1180,10,3,137,46,34,8,3,1,1284,1146,2,136
2013-03-31,ILLINOIS CENTRAL,ILLINOIS,SEVENTH CIRCUIT,1950,1445,9,0,496,45,35,8,0,2,1905,1410,1,494
2013-03-31,ILLINOIS NORTHERN,ILLINOIS,SEVENTH CIRCUIT,14858,10064,101,0,4693,385,281,85,0,19,14473,9783,16,4674
2013-03-31,ILLINOIS SOUTHERN,ILLINOIS,SEVENTH CIRCUIT,1510,824,9,1,676,28,13,9,1,5,1482,811,0,671
2013-03-31,INDIANA NORTHERN,INDIANA,SEVENTH CIRCUIT,3080,2350,15,0,715,53,36,14,0,3,3027,2314,1,712
2013-03-31,INDIANA SOUTHERN,INDIANA,SEVENTH CIRCUIT,4988,3432,30,0,1526,103,70,26,0,7,4885,3362,4,1519
2013-03-31,IOWA NORTHERN,IOWA,EIGHTH CIRCUIT,486,456,1,1,28,20,16,1,1,2,466,440,0,26
2013-03-31,IOWA SOUTHERN,IOWA,EIGHTH CIRCUIT,928,835,2,1,90,44,41,2,1,0,884,794,0,90
2013-03-31,KANSAS,KANSAS,TENTH CIRCUIT,1857,1189,17,3,648,42,20,15,3,4,1815,1169,2,644
2013-03-31,KENTUCKY EASTERN,KENTUCKY,SIXTH CIRCUIT,2498,1845,24,1,628,57,29,24,1,3,2441,1816,0,625
2013-03-31,KENTUCKY WESTERN,KENTUCKY,SIXTH CIRCUIT,2470,1823,7,0,640,39,29,7,0,3,2431,1794,0,637
2013-03-31,LOUISIANA EASTERN,LOUISIANA,FIFTH CIRCUIT,905,481,4,0,420,55,46,4,0,5,850,435,0,415
2013-03-31,LOUISIANA MIDDLE,LOUISIANA,FIFTH CIRCUIT,431,247,0,0,184,11,11,0,0,0,420,236,0,184
2013-03-31,LOUISIANA WESTERN,LOUISIANA,FIFTH CIRCUIT,2364,599,13,2,1750,25,9,11,2,3,2339,590,2,1747
2013-03-31,MAINE,MAINE,FIRST CIRCUIT,514,409,5,0,100,35,24,5,0,6,479,385,0,94
2013-03-31,MARYLAND,MARYLAND,FOURTH CIRCUIT,5767,4594,40,0,1133,143,99,32,0,12,5624,4495,8,1121
2013-03-31,MASSACHUSETTS,MASSACHUSETTS,FIRST CIRCUIT,3207,2553,33,3,618,92,55,22,3,12,3115,2498,11,606
2013-03-31,MICHIGAN EASTERN,MICHIGAN,SIXTH CIRCUIT,8921,7356,48,6,1511,164,101,40,6,17,8757,7255,8,1494
2013-03-31,MICHIGAN WESTERN,MICHIGAN,SIXTH CIRCUIT,2926,2496,8,1,421,90,75,8,1,6,2836,2421,0,415
2013-03-31,MINNESOTA,MINNESOTA,EIGHTH CIRCUIT,3654,3054,20,3,576,106,79,18,3,6,3548,2975,2,570
2013-03-31,MISSISSIPPI NORTHERN,MISSISSIPPI,FIFTH CIRCUIT,1361,669,14,0,678,38,22,14,0,2,1323,647,0,676
2013-03-31,MISSISSIPPI SOUTHERN,MISSISSIPPI,FIFTH CIRCUIT,1784,1052,8,0,724,47,37,7,0,3,1737,1015,1,721
2013-03-31,MISSOURI EASTERN,MISSOURI,EIGHTH CIRCUIT,3502,2468,6,0,1028,52,42,6,0,4,3450,2426,0,1024
2013-03-31,MISSOURI WESTERN,MISSOURI,EIGHTH CIRCUIT,2513,1828,15,1,669,51,33,12,1,5,2462,1795,3,664
2013-03-31,MONTANA,MONTANA,NINTH CIRCUIT,488,401,5,0,82,26,15,4,0,7,462,386,1,75
2013-03-31,NEBRASKA,NEBRASKA,EIGHTH CIRCUIT,1341,932,16,2,391,49,29,15,2,3,1292,903,1,388
2013-03-31,NEVADA,NEVADA,NINTH CIRCUIT,3602,2931,91,1,579,150,89,55,1,5,3452,2842,36,574
2013-03-31,NEW HAMPSHIRE,NEW HAMPSHIRE,FIRST CIRCUIT,869,631,10,0,228,65,36,7,0,22,804,595,3,206
2013-03-31,NEW JERSEY,NEW JERSEY,THIRD CIRCUIT,7250,5665,88,1,1496,272,170,79,1,22,6978,5495,9,1474
2013-03-31,NEW MEXICO,NEW MEXICO,TENTH CIRCUIT,1110,1012,11,0,87,45,36,9,0,0,1065,976,2,87
2013-03-31,NEW YORK EASTERN,NEW YORK,SECOND CIRCUIT,3546,3138,64,0,340,149,79,63,0,3,3397,3059,1,337
2013-03-31,NEW YORK NORTHERN,NEW YORK,SECOND CIRCUIT,2016,1576,13,2,425,49,26,13,2,8,1967,1550,0,417
2013-03-31,NEW YORK SOUTHERN,NEW YORK,SECOND CIRCUIT,2246,1758,125,0,356,219,82,120,0,10,2027,1676,5,346
2013-03-31,NEW YORK WESTERN,NEW YORK,SECOND CIRCUIT,1420,989,12,0,419,50,30,12,0,8,1370,959,0,411
2013-03-31,NORTH CAROLINA EASTERN,NORTH CAROLINA,FOURTH CIRCUIT,2069,667,28,0,1374,71,42,23,0,6,1998,625,5,1368
2013-03-31,NORTH CAROLINA MIDDLE,NORTH CAROLINA,FOURTH CIRCUIT,1306,567,8,0,731,58,47,7,0,4,1248,520,1,727
2013-03-31,NORTH CAROLINA WESTERN,NORTH CAROLINA,FOURTH CIRCUIT,1483,878,14,1,590,62,38,14,1,9,1421,840,0,581
2013-03-31,NORTH DAKOTA,NORTH DAKOTA,EIGHTH CIRCUIT,199,183,0,0,16,8,7,0,0,1,191,176,0,15
2013-03-31,NORTHERN MARIANAS,NORTHERN MARIANA ISLANDS,NINTH CIRCUIT,3,3,0,0,0,1,1,0,0,0,2,2,0,0
2013-03-31,OHIO NORTHERN,OHIO,SIXTH CIRCUIT,5975,4963,11,2,999,100,80,11,2,7,5875,4883,0,992
2013-03-31,OHIO SOUTHERN,OHIO,SIXTH CIRCUIT,5463,3829,9,0,1625,123,105,7,0,11,5340,3724,2,1614
2013-03-31,OKLAHOMA EASTERN,OKLAHOMA,TENTH CIRCUIT,364,325,0,1,38,12,11,0,1,0,352,314,0,38
2013-03-31,OKLAHOMA NORTHERN,OKLAHOMA,TENTH CIRCUIT,773,674,1,1,97,23,20,1,1,1,750,654,0,96
2013-03-31,OKLAHOMA WESTERN,OKLAHOMA,TENTH CIRCUIT,1517,1210,5,3,298,50,36,5,3,5,1467,1174,0,293
2013-03-31,OREGON,OREGON,NINTH CIRCUIT,3186,2571,11,3,601,77,48,10,3,16,3109,2523,1,585
2013-03-31,PENNSYLVANIA EASTERN,PENNSYLVANIA,THIRD CIRCUIT,2908,1809,32,2,1065,121,68,31,2,20,2787,1741,1,1045
2013-03-31,PENNSYLVANIA MIDDLE,PENNSYLVANIA,THIRD CIRCUIT,1711,1156,9,0,546,50,34,9,0,7,1661,1122,0,539
2013-03-31,PENNSYLVANIA WESTERN,PENNSYLVANIA,THIRD CIRCUIT,2099,1426,22,1,650,65,38,19,1,7,2034,1388,3,643
2013-03-31,PUERTO RICO,PUERTO RICO,FIRST CIRCUIT,2529,885,50,6,1588,102,38,48,6,10,2427,847,2,1578
2013-03-31,RHODE ISLAND,RHODE ISLAND,FIRST CIRCUIT,869,752,3,0,114,33,30,2,0,1,836,722,1,113
2013-03-31,SOUTH CAROLINA,SOUTH CAROLINA,FOURTH CIRCUIT,1984,824,25,0,1135,67,44,21,0,2,1917,780,4,1133
2013-03-31,SOUTH DAKOTA,SOUTH DAKOTA,EIGHTH CIRCUIT,313,285,1,1,26,17,10,1,1,5,296,275,0,21
2013-03-31,TENNESSEE EASTERN,TENNESSEE,SIXTH CIRCUIT,3464,2105,21,3,1335,72,47,18,3,4,3392,2058,3,1331
2013-03-31,TENNESSEE MIDDLE,TENNESSEE,SIXTH CIRCUIT,2991,1927,23,2,1039,69,49,15,2,3,2922,1878,8,1036
2013-03-31,TENNESSEE WESTERN,TENNESSEE,SIXTH CIRCUIT,4291,1401,24,0,2866,47,22,21,0,4,4244,1379,3,2862
2013-03-31,TEXAS EASTERN,TEXAS,FIFTH CIRCUIT,1471,692,19,0,760,84,64,16,0,4,1387,628,3,756
2013-03-31,TEXAS NORTHERN,TEXAS,FIFTH CIRCUIT,3668,1683,41,0,1943,178,115,39,0,23,3490,1568,2,1920
2013-03-31,TEXAS SOUTHERN,TEXAS,FIFTH CIRCUIT,2531,969,24,0,1538,130,96,22,0,12,2401,873,2,1526
2013-03-31,TEXAS WESTERN,TEXAS,FIFTH CIRCUIT,2346,1252,57,0,1037,164,94,52,0,18,2182,1158,5,1019
2013-03-31,UTAH,UTAH,TENTH CIRCUIT,3551,2332,8,0,1211,73,54,8,0,11,3478,2278,0,1200
2013-03-31,VERMONT,VERMONT,SECOND CIRCUIT,234,189,0,0,45,7,7,0,0,0,227,182,0,45
2013-03-31,VIRGIN ISLANDS,VIRGIN ISLANDS,THIRD CIRCUIT,3,2,0,0,1,1,1,0,0,0,2,1,0,1
2013-03-31,VIRGINIA EASTERN,VIRGINIA,FOURTH CIRCUIT,4962,3095,30,1,1836,112,83,21,1,7,4850,3012,9,1829
2013-03-31,VIRGINIA WESTERN,VIRGINIA,FOURTH CIRCUIT,1671,1144,7,1,519,37,27,7,1,2,1634,1117,0,517
2013-03-31,WASHINGTON EASTERN,WASHINGTON,NINTH CIRCUIT,1381,1091,10,0,280,33,22,9,0,2,1348,1069,1,278
2013-03-31,WASHINGTON WESTERN,WASHINGTON,NINTH CIRCUIT,5263,4178,34,0,1049,164,121,28,0,13,5099,4057,6,1036
2013-03-31,WEST VIRGINIA NORTHERN,WEST VIRGINIA,FOURTH CIRCUIT,432,375,0,0,57,12,11,0,0,1,420,364,0,56
2013-03-31,WEST VIRGINIA SOUTHERN,WEST VIRGINIA,FOURTH CIRCUIT,522,449,6,0,67,15,8,6,0,1,507,441,0,66
2013-03-31,WISCONSIN EASTERN,WISCONSIN,SEVENTH CIRCUIT,3955,2874,9,1,1071,83,60,8,1,14,3872,2814,1,1057
2013-03-31,WISCONSIN WESTERN,WISCONSIN,SEVENTH CIRCUIT,1513,1278,7,6,222,55,37,4,6,8,1458,1241,3,214
2013-03-31,WYOMING,WYOMING,TENTH CIRCUIT,278,249,3,0,26,15,11,3,0,1,263,238,0,25
2013-06-30,ALABAMA MIDDLE,ALABAMA,ELEVENTH CIRCUIT,1916,465,9,3,1439,27,15,9,3,0,1889,450,0,1439
2013-06-30,ALABAMA NORTHERN,ALABAMA,ELEVENTH CIRCUIT,3706,1784,15,0,1907,57,42,13,0,2,3649,1742,2,1905
2013-06-30,ALABAMA SOUTHERN,ALABAMA,ELEVENTH CIRCUIT,1202,404,3,0,795,20,14,2,0,4,1182,390,1,791
2013-06-30,ALASKA,ALASKA,NINTH CIRCUIT,181,146,3,0,32,13,8,3,0,2,168,138,0,30
2013-06-30,ARIZONA,ARIZONA,NINTH CIRCUIT,6857,5955,92,0,810,236,151,71,0,14,6621,5804,21,796
2013-06-30,ARKANSAS EASTERN,ARKANSAS,EIGHTH CIRCUIT,1989,900,9,2,1078,47,31,8,2,6,1942,869,1,1072
2013-06-30,ARKANSAS WESTERN,ARKANSAS,EIGHTH CIRCUIT,1179,726,9,1,443,39,24,8,1,6,1140,702,1,437
2013-06-30,CALIFORNIA CENTRAL,CALIFORNIA,NINTH CIRCUIT,20887,17199,180,2,3505,700,553,114,2,30,20187,16646,66,3475
2013-06-30,CALIFORNIA EASTERN,CALIFORNIA,NINTH CIRCUIT,8600,6641,44,5,1910,238,178,31,5,24,8362,6463,13,1886
2013-06-30,CALIFORNIA NORTHERN,CALIFORNIA,NINTH CIRCUIT,5095,3183,53,5,1853,193,129,31,5,27,4902,3054,22,1826
2013-06-30,CALIFORNIA SOUTHERN,CALIFORNIA,NINTH CIRCUIT,3553,2874,20,0,659,109,80,13,0,16,3444,2794,7,643
2013-06-30,COLORADO,COLORADO,TENTH CIRCUIT,6396,5468,21,1,902,187,154,20,1,8,6209,5314,1,894
2013-06-30,CONNECTICUT,CONNECTICUT,SECOND CIRCUIT,1983,1707,23,0,253,70,49,17,0,4,1913,1658,6,249
2013-06-30,DELAWARE,DELAWARE,THIRD CIRCUIT,1014,533,282,0,192,348,57,282,0,2,666,476,0,190
2013-06-30,DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,DC CIRCUIT,222,176,11,0,35,18,7,10,0,1,204,169,1,34
2013-06-30,FLORIDA MIDDLE,FLORIDA,ELEVENTH CIRCUIT,11153,8014,116,4,3018,436,301,91,4,39,10717,7713,25,2979
2013-06-30,FLORIDA NORTHERN,FLORIDA,ELEVENTH CIRCUIT,867,720,13,2,132,62,44,11,2,5,805,676,2,127
2013-06-30,FLORIDA SOUTHERN,FLORIDA,ELEVENTH CIRCUIT,8458,5659,91,3,2704,261,157,79,3,21,8197,5502,12,2683
2013-06-30,GEORGIA MIDDLE,GEORGIA,ELEVENTH CIRCUIT,2373,898,16,0,1459,72,49,15,0,8,2301,849,1,1451
2013-06-30,GEORGIA NORTHERN,GEORGIA,ELEVENTH CIRCUIT,10369,6082,62,1,4224,297,210,60,1,26,10072,5872,2,4198
2013-06-30,GEORGIA SOUTHERN,GEORGIA,ELEVENTH CIRCUIT,2136,503,6,0,1627,39,26,6,0,7,2097,477,0,1620
2013-06-30,GUAM,GUAM,NINTH CIRCUIT,42,38,0,0,4,1,1,0,0,0,41,37,0,4
2013-06-30,HAWAII,HAWAII,NINTH CIRCUIT,600,453,4,0,143,19,13,3,0,3,581,440,1,140
2013-06-30,IDAHO,IDAHO,NINTH CIRCUIT,1617,1499,4,1,113,38,31,4,1,2,1579,1468,0,111
2013-06-30,ILLINOIS CENTRAL,ILLINOIS,SEVENTH CIRCUIT,1853,1504,8,0,341,46,30,8,0,8,1807,1474,0,333
2013-06-30,ILLINOIS NORTHERN,ILLINOIS,SEVENTH CIRCUIT,14964,10238,71,0,4655,397,312,65,0,20,14567,9926,6,4635
2013-06-30,ILLINOIS SOUTHERN,ILLINOIS,SEVENTH CIRCUIT,1161,790,1,0,370,23,19,1,0,3,1138,771,0,367
2013-06-30,INDIANA NORTHERN,INDIANA,SEVENTH CIRCUIT,4397,3489,8,1,899,52,39,7,1,5,4345,3450,1,894
2013-06-30,INDIANA SOUTHERN,INDIANA,SEVENTH CIRCUIT,5710,4170,16,1,1523,96,75,16,1,4,5614,4095,0,1519
2013-06-30,IOWA NORTHERN,IOWA,EIGHTH CIRCUIT,636,603,0,1,32,27,25,0,1,1,609,578,0,31
2013-06-30,IOWA SOUTHERN,IOWA,EIGHTH CIRCUIT,1017,906,3,0,108,44,41,3,0,0,973,865,0,108
2013-06-30,KANSAS,KANSAS,TENTH CIRCUIT,2452,1559,9,3,881,49,33,8,3,5,2403,1526,1,876
2013-06-30,KENTUCKY EASTERN,KENTUCKY,SIXTH CIRCUIT,2333,1701,6,0,626,37,25,6,0,6,2296,1676,0,620
2013-06-30,KENTUCKY WESTERN,KENTUCKY,SIXTH CIRCUIT,2413,1744,13,0,656,46,28,12,0,6,2367,1716,1,650
2013-06-30,LOUISIANA EASTERN,LOUISIANA,FIFTH CIRCUIT,1036,577,12,0,447,63,44,11,0,8,973,533,1,439
2013-06-30,LOUISIANA MIDDLE,LOUISIANA,FIFTH CIRCUIT,494,278,4,0,212,15,11,3,0,1,479,267,1,211
2013-06-30,LOUISIANA WESTERN,LOUISIANA,FIFTH CIRCUIT,2642,680,11,2,1949,34,20,7,2,5,2608,660,4,1944
2013-06-30,MAINE,MAINE,FIRST CIRCUIT,743,613,9,2,119,45,25,8,2,10,698,588,1,109
2013-06-30,MARYLAND,MARYLAND,FOURTH CIRCUIT,6188,4654,49,1,1484,132,88,31,1,12,6056,4566,18,1472
2013-06-30,MASSACHUSETTS,MASSACHUSETTS,FIRST CIRCUIT,3463,2730,28,10,695,113,78,19,10,6,3350,2652,9,689
2013-06-30,MICHIGAN EASTERN,MICHIGAN,SIXTH CIRCUIT,8665,7177,55,3,1430,193,114,54,3,22,8472,7063,1,1408
2013-06-30,MICHIGAN WESTERN,MICHIGAN,SIXTH CIRCUIT,2872,2461,8,3,400,78,58,6,3,11,2794,2403,2,389
2013-06-30,MINNESOTA,MINNESOTA,EIGHTH CIRCUIT,4002,3345,18,0,639,112,90,16,0,6,3890,3255,2,633
2013-06-30,MISSISSIPPI NORTHERN,MISSISSIPPI,FIFTH CIRCUIT,1371,594,5,0,772,23,16,5,0,2,1348,578,0,770
2013-06-30,MISSISSIPPI SOUTHERN,MISSISSIPPI,FIFTH CIRCUIT,1717,1042,4,1,670,43,36,3,1,3,1674,1006,1,667
2013-06-30,MISSOURI EASTERN,MISSOURI,EIGHTH CIRCUIT,3810,2793,4,0,1013,61,58,3,0,0,3749,2735,1,1013
2013-06-30,MISSOURI WESTERN,MISSOURI,EIGHTH CIRCUIT,2870,2141,15,1,713,73,52,15,1,5,2797,2089,0,708
2013-06-30,MONTANA,MONTANA,NINTH CIRCUIT,542,482,0,1,59,14,11,0,1,2,528,471,0,57
2013-06-30,NEBRASKA,NEBRASKA,EIGHTH CIRCUIT,1451,1016,3,5,426,37,26,3,5,2,1414,990,0,424
2013-06-30,NEVADA,NEVADA,NINTH CIRCUIT,3964,3207,76,1,680,145,91,45,1,8,3819,3116,31,672
2013-06-30,NEW HAMPSHIRE,NEW HAMPSHIRE,FIRST CIRCUIT,876,672,12,0,192,73,45,10,0,18,803,627,2,174
2013-06-30,NEW JERSEY,NEW JERSEY,THIRD CIRCUIT,7913,6125,71,0,1717,236,160,59,0,17,7677,5965,12,1700
2013-06-30,NEW MEXICO,NEW MEXICO,TENTH CIRCUIT,1241,1090,10,0,141,38,26,9,0,3,1203,1064,1,138
2013-06-30,NEW YORK EASTERN,NEW YORK,SECOND CIRCUIT,4079,3584,78,0,417,178,97,75,0,6,3901,3487,3,411
2013-06-30,NEW YORK NORTHERN,NEW YORK,SECOND CIRCUIT,2123,1724,6,1,392,48,36,5,1,6,2075,1688,1,386
2013-06-30,NEW YORK SOUTHERN,NEW YORK,SECOND CIRCUIT,2576,2120,75,0,375,144,64,67,0,7,2432,2056,8,368
2013-06-30,NEW YORK WESTERN,NEW YORK,SECOND CIRCUIT,1558,1137,9,0,412,50,34,8,0,8,1508,1103,1,404
2013-06-30,NORTH CAROLINA EASTERN,NORTH CAROLINA,FOURTH CIRCUIT,2090,666,32,1,1391,80,40,28,1,11,2010,626,4,1380
2013-06-30,NORTH CAROLINA MIDDLE,NORTH CAROLINA,FOURTH CIRCUIT,1215,531,5,0,679,40,29,5,0,6,1175,502,0,673
2013-06-30,NORTH CAROLINA WESTERN,NORTH CAROLINA,FOURTH CIRCUIT,1556,928,10,1,617,59,45,9,1,4,1497,883,1,613
2013-06-30,NORTH DAKOTA,NORTH DAKOTA,EIGHTH CIRCUIT,262,240,3,0,19,13,10,3,0,0,249,230,0,19
2013-06-30,NORTHERN MARIANAS,NORTHERN MARIANA ISLANDS,NINTH CIRCUIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-30,OHIO NORTHERN,OHIO,SIXTH CIRCUIT,8436,6484,20,3,1929,167,127,17,3,20,8269,6357,3,1909
2013-06-30,OHIO SOUTHERN,OHIO,SIXTH CIRCUIT,5987,4424,23,6,1534,128,90,21,6,11,5859,4334,2,1523
2013-06-30,OKLAHOMA EASTERN,OKLAHOMA,TENTH CIRCUIT,459,419,2,0,38,15,13,2,0,0,444,406,0,38
2013-06-30,OKLAHOMA NORTHERN,OKLAHOMA,TENTH CIRCUIT,856,776,2,0,78,26,23,2,0,1,830,753,0,77
2013-06-30,OKLAHOMA WESTERN,OKLAHOMA,TENTH CIRCUIT,1690,1370,8,2,310,44,32,7,2,3,1646,1338,1,307
2013-06-30,OREGON,OREGON,NINTH CIRCUIT,3876,3157,15,1,703,109,81,13,1,14,3767,3076,2,689
2013-06-30,PENNSYLVANIA EASTERN,PENNSYLVANIA,THIRD CIRCUIT,3005,1884,31,2,1088,116,68,28,2,18,2889,1816,3,1070
2013-06-30,PENNSYLVANIA MIDDLE,PENNSYLVANIA,THIRD CIRCUIT,1786,1201,14,1,570,61,35,12,1,13,1725,1166,2,557
2013-06-30,PENNSYLVANIA WESTERN,PENNSYLVANIA,THIRD CIRCUIT,2309,1538,26,2,743,81,49,25,2,5,2228,1489,1,738
2013-06-30,PUERTO RICO,PUERTO RICO,FIRST CIRCUIT,3222,1052,58,2,2110,98,29,49,2,18,3124,1023,9,2092
2013-06-30,RHODE ISLAND,RHODE ISLAND,FIRST CIRCUIT,945,803,1,0,141,28,25,1,0,2,917,778,0,139
2013-06-30,SOUTH CAROLINA,SOUTH CAROLINA,FOURTH CIRCUIT,1849,780,18,3,1048,61,40,16,3,2,1788,740,2,1046
2013-06-30,SOUTH DAKOTA,SOUTH DAKOTA,EIGHTH CIRCUIT,363,329,0,3,31,13,8,0,3,2,350,321,0,29
2013-06-30,TENNESSEE EASTERN,TENNESSEE,SIXTH CIRCUIT,3479,1924,20,1,1534,85,59,18,1,7,3394,1865,2,1527
2013-06-30,TENNESSEE MIDDLE,TENNESSEE,SIXTH CIRCUIT,2832,1642,30,0,1160,67,46,20,0,1,2765,1596,10,1159
2013-06-30,TENNESSEE WESTERN,TENNESSEE,SIXTH CIRCUIT,4378,1223,13,0,3142,40,27,9,0,4,4338,1196,4,3138
2013-06-30,TEXAS EASTERN,TEXAS,FIFTH CIRCUIT,1433,713,16,0,704,90,70,15,0,5,1343,643,1,699
2013-06-30,TEXAS NORTHERN,TEXAS,FIFTH CIRCUIT,3725,1598,47,2,2078,190,127,43,2,18,3535,1471,4,2060
2013-06-30,TEXAS SOUTHERN,TEXAS,FIFTH CIRCUIT,2825,1143,71,1,1610,181,96,70,1,14,2644,1047,1,1596
2013-06-30,TEXAS WESTERN,TEXAS,FIFTH CIRCUIT,2420,1256,32,1,1131,150,108,27,1,14,2270,1148,5,1117
2013-06-30,UTAH,UTAH,TENTH CIRCUIT,4044,2827,5,0,1212,71,61,5,0,5,3973,2766,0,1207
2013-06-30,VERMONT,VERMONT,SECOND CIRCUIT,244,196,1,1,46,16,12,1,1,2,228,184,0,44
2013-06-30,VIRGIN ISLANDS,VIRGIN ISLANDS,THIRD CIRCUIT,8,6,0,0,2,2,2,0,0,0,6,4,0,2
2013-06-30,VIRGINIA EASTERN,VIRGINIA,FOURTH CIRCUIT,5347,3397,36,0,1914,117,81,28,0,8,5230,3316,8,1906
2013-06-30,VIRGINIA WESTERN,VIRGINIA,FOURTH CIRCUIT,1679,1140,9,0,530,21,14,6,0,1,1658,1126,3,529
2013-06-30,WASHINGTON EASTERN,WASHINGTON,NINTH CIRCUIT,1355,1091,5,1,258,25,19,4,1,1,1330,1072,1,257
2013-06-30,WASHINGTON WESTERN,WASHINGTON,NINTH CIRCUIT,5504,4308,37,0,1159,163,126,26,0,11,5341,4182,11,1148
2013-06-30,WEST VIRGINIA NORTHERN,WEST VIRGINIA,FOURTH CIRCUIT,448,371,2,0,75,17,15,2,0,0,431,356,0,75
2013-06-30,WEST VIRGINIA SOUTHERN,WEST VIRGINIA,FOURTH CIRCUIT,588,474,12,0,102,28,15,11,0,2,560,459,1,100
2013-06-30,WISCONSIN EASTERN,WISCONSIN,SEVENTH CIRCUIT,5224,3850,7,0,1367,98,77,7,0,14,5126,3773,0,1353
2013-06-30,WISCONSIN WESTERN,WISCONSIN,SEVENTH CIRCUIT,1836,1537,5,6,288,63,46,5,6,6,1773,1491,0,282
2013-06-30,WYOMING,WYOMING,TENTH CIRCUIT,386,342,4,0,40,19,13,4,0,2,367,329,0,38
2013-09-30,ALABAMA MIDDLE,ALABAMA,ELEVENTH CIRCUIT,2168,423,7,1,1737,24,14,7,1,2,2144,409,0,1735
2013-09-30,ALABAMA NORTHERN,ALABAMA,ELEVENTH CIRCUIT,3878,1678,12,1,2187,61,45,9,1,6,3817,1633,3,2181
2013-09-30,ALABAMA SOUTHERN,ALABAMA,ELEVENTH CIRCUIT,1208,391,3,0,814,16,10,3,0,3,1192,381,0,811
2013-09-30,ALASKA,ALASKA,NINTH CIRCUIT,142,122,1,0,19,15,13,1,0,1,127,109,0,18
2013-09-30,ARIZONA,ARIZONA,NINTH CIRCUIT,6072,5240,77,0,751,234,163,59,0,8,5838,5077,18,743
2013-09-30,ARKANSAS EASTERN,ARKANSAS,EIGHTH CIRCUIT,1968,781,7,0,1179,39,29,7,0,2,1929,752,0,1177
2013-09-30,ARKANSAS WESTERN,ARKANSAS,EIGHTH CIRCUIT,1189,599,9,5,576,51,32,7,5,7,1138,567,2,569
2013-09-30,CALIFORNIA CENTRAL,CALIFORNIA,NINTH CIRCUIT,18048,14539,228,0,3281,709,496,176,0,37,17339,14043,52,3244
2013-09-30,CALIFORNIA EASTERN,CALIFORNIA,NINTH CIRCUIT,6634,5424,24,5,1181,177,138,12,5,22,6457,5286,12,1159
2013-09-30,CALIFORNIA NORTHERN,CALIFORNIA,NINTH CIRCUIT,4662,2812,44,2,1804,183,122,28,2,31,4479,2690,16,1773
