DATE,DISTRICT,STATE,CIRCUIT,TOTAL_FILINGS,CHAP_7,CHAP_11,CHAP_12,CHAP_13,TOTAL_BUSINESS_FILINGS,BCHAP_7,BCHAP_11,BCHAP_12,BCHAP_13,TOTAL_NON_BUSINESS_FILINGS,NBCHAP_7,NBCHAP_11,NBCHAP_13
2015-06-30,WISCONSIN EASTERN,WISCONSIN,SEVENTH CIRCUIT,4611,3383,7,2,1219,47,34,5,2,6,4564,3349,2,1213
2015-06-30,WISCONSIN WESTERN,WISCONSIN,SEVENTH CIRCUIT,1276,1067,5,4,200,40,29,3,4,4,1236,1038,2,196
2015-06-30,WYOMING,WYOMING,TENTH CIRCUIT,259,234,1,0,24,8,7,1,0,0,251,227,0,24
2015-09-30,ALABAMA MIDDLE,ALABAMA,ELEVENTH CIRCUIT,2276,417,4,1,1854,30,21,3,1,5,2246,396,1,1849
2015-09-30,ALABAMA NORTHERN,ALABAMA,ELEVENTH CIRCUIT,3491,1671,31,0,1789,70,41,29,0,0,3421,1630,2,1789
2015-09-30,ALABAMA SOUTHERN,ALABAMA,ELEVENTH CIRCUIT,1195,318,4,0,873,12,7,4,0,1,1183,311,0,872
2015-09-30,ALASKA,ALASKA,NINTH CIRCUIT,124,102,4,0,18,16,9,4,0,3,108,93,0,15
2015-09-30,ARIZONA,ARIZONA,NINTH CIRCUIT,4535,3794,75,0,666,147,86,54,0,7,4388,3708,21,659
2015-09-30,ARKANSAS EASTERN,ARKANSAS,EIGHTH CIRCUIT,1731,702,1,1,1027,28,21,1,1,5,1703,681,0,1022
2015-09-30,ARKANSAS WESTERN,ARKANSAS,EIGHTH CIRCUIT,801,419,5,2,375,25,18,2,2,3,776,401,3,372
2015-09-30,CALIFORNIA CENTRAL,CALIFORNIA,NINTH CIRCUIT,11177,8367,93,1,2716,423,341,56,1,25,10754,8026,37,2691
2015-09-30,CALIFORNIA EASTERN,CALIFORNIA,NINTH CIRCUIT,4148,3198,15,5,930,112,76,13,5,18,4036,3122,2,912
2015-09-30,CALIFORNIA NORTHERN,CALIFORNIA,NINTH CIRCUIT,2732,1494,74,1,1163,179,99,54,1,25,2553,1395,20,1138
2015-09-30,CALIFORNIA SOUTHERN,CALIFORNIA,NINTH CIRCUIT,2034,1569,5,1,459,70,58,3,1,8,1964,1511,2,451
2015-09-30,COLORADO,COLORADO,TENTH CIRCUIT,3865,3105,17,1,742,123,103,15,1,4,3742,3002,2,738
2015-09-30,CONNECTICUT,CONNECTICUT,SECOND CIRCUIT,1620,1320,22,0,278,51,33,17,0,1,1569,1287,5,277
2015-09-30,DELAWARE,DELAWARE,THIRD CIRCUIT,610,369,86,0,154,134,46,86,0,1,476,323,0,153
2015-09-30,DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,DC CIRCUIT,169,132,7,0,30,15,8,6,0,1,154,124,1,29
2015-09-30,FLORIDA MIDDLE,FLORIDA,ELEVENTH CIRCUIT,7391,5065,90,3,2233,311,216,72,3,20,7080,4849,18,2213
2015-09-30,FLORIDA NORTHERN,FLORIDA,ELEVENTH CIRCUIT,698,544,12,1,141,41,28,10,1,2,657,516,2,139
2015-09-30,FLORIDA SOUTHERN,FLORIDA,ELEVENTH CIRCUIT,5807,3240,90,1,2475,199,114,72,1,11,5608,3126,18,2464
2015-09-30,GEORGIA MIDDLE,GEORGIA,ELEVENTH CIRCUIT,2455,683,8,5,1759,35,19,8,5,3,2420,664,0,1756
2015-09-30,GEORGIA NORTHERN,GEORGIA,ELEVENTH CIRCUIT,9109,4688,33,1,4387,162,124,30,1,7,8947,4564,3,4380
2015-09-30,GEORGIA SOUTHERN,GEORGIA,ELEVENTH CIRCUIT,2177,361,3,4,1809,14,8,2,4,0,2163,353,1,1809
2015-09-30,GUAM,GUAM,NINTH CIRCUIT,62,50,0,0,12,6,5,0,0,1,56,45,0,11
2015-09-30,HAWAII,HAWAII,NINTH CIRCUIT,401,286,4,0,111,16,11,4,0,1,385,275,0,110
2015-09-30,IDAHO,IDAHO,NINTH CIRCUIT,997,902,3,2,90,34,28,3,2,1,963,874,0,89
2015-09-30,ILLINOIS CENTRAL,ILLINOIS,SEVENTH CIRCUIT,1303,1030,2,0,271,27,22,2,0,3,1276,1008,0,268
2015-09-30,ILLINOIS NORTHERN,ILLINOIS,SEVENTH CIRCUIT,11840,6666,47,0,5127,227,170,42,0,15,11613,6496,5,5112
2015-09-30,ILLINOIS SOUTHERN,ILLINOIS,SEVENTH CIRCUIT,962,588,1,3,370,22,17,1,3,1,940,571,0,369
2015-09-30,INDIANA NORTHERN,INDIANA,SEVENTH CIRCUIT,2712,1918,4,2,788,35,25,4,2,4,2677,1893,0,784
2015-09-30,INDIANA SOUTHERN,INDIANA,SEVENTH CIRCUIT,4029,2711,7,0,1311,57,45,7,0,5,3972,2666,0,1306
2015-09-30,IOWA NORTHERN,IOWA,EIGHTH CIRCUIT,418,388,0,3,27,22,17,0,3,2,396,371,0,25
2015-09-30,IOWA SOUTHERN,IOWA,EIGHTH CIRCUIT,697,613,2,0,82,31,26,2,0,3,666,587,0,79
2015-09-30,KANSAS,KANSAS,TENTH CIRCUIT,1776,1040,4,0,732,33,23,3,0,7,1743,1017,1,725
2015-09-30,KENTUCKY EASTERN,KENTUCKY,SIXTH CIRCUIT,1969,1343,13,0,613,34,18,13,0,3,1935,1325,0,610
2015-09-30,KENTUCKY WESTERN,KENTUCKY,SIXTH CIRCUIT,1937,1236,6,2,692,21,9,6,2,3,1916,1227,0,689
2015-09-30,LOUISIANA EASTERN,LOUISIANA,FIFTH CIRCUIT,899,387,13,0,499,30,16,13,0,1,869,371,0,498
2015-09-30,LOUISIANA MIDDLE,LOUISIANA,FIFTH CIRCUIT,420,210,2,0,208,8,8,0,0,0,412,202,2,208
2015-09-30,LOUISIANA WESTERN,LOUISIANA,FIFTH CIRCUIT,2388,413,8,3,1964,28,16,6,3,3,2360,397,2,1961
2015-09-30,MAINE,MAINE,FIRST CIRCUIT,505,427,4,2,71,39,26,4,2,6,466,401,0,65
2015-09-30,MARYLAND,MARYLAND,FOURTH CIRCUIT,4477,3060,39,0,1378,102,65,30,0,7,4375,2995,9,1371
2015-09-30,MASSACHUSETTS,MASSACHUSETTS,FIRST CIRCUIT,2219,1616,32,2,569,87,57,20,2,8,2132,1559,12,561
2015-09-30,MICHIGAN EASTERN,MICHIGAN,SIXTH CIRCUIT,6104,4654,31,0,1419,133,89,30,0,14,5971,4565,1,1405
2015-09-30,MICHIGAN WESTERN,MICHIGAN,SIXTH CIRCUIT,1770,1396,3,10,361,52,36,2,10,4,1718,1360,1,357
2015-09-30,MINNESOTA,MINNESOTA,EIGHTH CIRCUIT,2591,2197,14,1,379,87,68,14,1,4,2504,2129,0,375
2015-09-30,MISSISSIPPI NORTHERN,MISSISSIPPI,FIFTH CIRCUIT,1207,448,4,1,754,22,13,4,1,4,1185,435,0,750
2015-09-30,MISSISSIPPI SOUTHERN,MISSISSIPPI,FIFTH CIRCUIT,1558,801,9,0,748,38,26,9,0,3,1520,775,0,745
2015-09-30,MISSOURI EASTERN,MISSOURI,EIGHTH CIRCUIT,2958,1957,2,0,999,27,23,1,0,3,2931,1934,1,996
2015-09-30,MISSOURI WESTERN,MISSOURI,EIGHTH CIRCUIT,2054,1423,19,1,611,57,33,17,1,6,1997,1390,2,605
2015-09-30,MONTANA,MONTANA,NINTH CIRCUIT,338,293,2,0,43,14,10,2,0,2,324,283,0,41
2015-09-30,NEBRASKA,NEBRASKA,EIGHTH CIRCUIT,1039,690,3,2,344,24,16,1,2,5,1015,674,2,339
2015-09-30,NEVADA,NEVADA,NINTH CIRCUIT,2435,1904,51,0,480,95,57,32,0,6,2340,1847,19,474
2015-09-30,NEW HAMPSHIRE,NEW HAMPSHIRE,FIRST CIRCUIT,520,377,2,1,140,27,20,2,1,4,493,357,0,136
2015-09-30,NEW JERSEY,NEW JERSEY,THIRD CIRCUIT,6318,4343,70,0,1905,168,100,52,0,16,6150,4243,18,1889
2015-09-30,NEW MEXICO,NEW MEXICO,TENTH CIRCUIT,856,780,5,1,70,38,29,5,1,3,818,751,0,67
2015-09-30,NEW YORK EASTERN,NEW YORK,SECOND CIRCUIT,2873,2159,81,0,633,151,80,67,0,4,2722,2079,14,629
2015-09-30,NEW YORK NORTHERN,NEW YORK,SECOND CIRCUIT,1563,1193,10,1,359,33,16,9,1,7,1530,1177,1,352
2015-09-30,NEW YORK SOUTHERN,NEW YORK,SECOND CIRCUIT,2094,1455,233,0,395,306,57,229,0,9,1788,1398,4,386
2015-09-30,NEW YORK WESTERN,NEW YORK,SECOND CIRCUIT,1124,793,14,1,316,47,26,14,1,6,1077,767,0,310
2015-09-30,NORTH CAROLINA EASTERN,NORTH CAROLINA,FOURTH CIRCUIT,1746,556,23,1,1166,54,30,17,1,6,1692,526,6,1160
2015-09-30,NORTH CAROLINA MIDDLE,NORTH CAROLINA,FOURTH CIRCUIT,1056,428,3,0,625,19,13,3,0,3,1037,415,0,622
2015-09-30,NORTH CAROLINA WESTERN,NORTH CAROLINA,FOURTH CIRCUIT,1126,589,10,1,526,46,31,7,1,7,1080,558,3,519
2015-09-30,NORTH DAKOTA,NORTH DAKOTA,EIGHTH CIRCUIT,144,127,0,0,17,6,5,0,0,1,138,122,0,16
2015-09-30,NORTHERN MARIANAS,NORTHERN MARIANA ISLANDS,NINTH CIRCUIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-30,OHIO NORTHERN,OHIO,SIXTH CIRCUIT,5094,4127,12,0,955,105,82,11,0,12,4989,4045,1,943
2015-09-30,OHIO SOUTHERN,OHIO,SIXTH CIRCUIT,4636,3076,9,1,1550,92,68,8,1,15,4544,3008,1,1535
2015-09-30,OKLAHOMA EASTERN,OKLAHOMA,TENTH CIRCUIT,372,326,0,1,44,7,5,0,1,0,365,321,0,44
2015-09-30,OKLAHOMA NORTHERN,OKLAHOMA,TENTH CIRCUIT,639,579,1,0,59,16,15,0,0,1,623,564,1,58
2015-09-30,OKLAHOMA WESTERN,OKLAHOMA,TENTH CIRCUIT,1348,1058,4,0,286,30,26,4,0,0,1318,1032,0,286
2015-09-30,OREGON,OREGON,NINTH CIRCUIT,2660,2126,9,0,525,44,30,7,0,7,2616,2096,2,518
2015-09-30,PENNSYLVANIA EASTERN,PENNSYLVANIA,THIRD CIRCUIT,2453,1286,33,1,1133,90,39,29,1,21,2363,1247,4,1112
2015-09-30,PENNSYLVANIA MIDDLE,PENNSYLVANIA,THIRD CIRCUIT,1467,900,13,0,554,43,21,13,0,9,1424,879,0,545
2015-09-30,PENNSYLVANIA WESTERN,PENNSYLVANIA,THIRD CIRCUIT,1845,1146,23,3,673,71,38,20,3,10,1774,1108,3,663
2015-09-30,PUERTO RICO,PUERTO RICO,FIRST CIRCUIT,2737,1154,50,7,1526,92,37,39,7,9,2645,1117,11,1517
2015-09-30,RHODE ISLAND,RHODE ISLAND,FIRST CIRCUIT,582,483,2,0,97,23,20,2,0,1,559,463,0,96
2015-09-30,SOUTH CAROLINA,SOUTH CAROLINA,FOURTH CIRCUIT,1786,683,8,0,1095,40,30,8,0,2,1746,653,0,1093
2015-09-30,SOUTH DAKOTA,SOUTH DAKOTA,EIGHTH CIRCUIT,276,234,5,2,35,13,3,5,2,3,263,231,0,32
2015-09-30,TENNESSEE EASTERN,TENNESSEE,SIXTH CIRCUIT,2910,1451,10,2,1447,36,21,8,2,5,2874,1430,2,1442
2015-09-30,TENNESSEE MIDDLE,TENNESSEE,SIXTH CIRCUIT,2578,1255,19,0,1304,47,32,12,0,3,2531,1223,7,1301
2015-09-30,TENNESSEE WESTERN,TENNESSEE,SIXTH CIRCUIT,4196,868,6,0,3322,22,15,5,0,2,4174,853,1,3320
2015-09-30,TEXAS EASTERN,TEXAS,FIFTH CIRCUIT,1150,477,17,0,656,83,63,17,0,3,1067,414,0,653
2015-09-30,TEXAS NORTHERN,TEXAS,FIFTH CIRCUIT,3030,1139,40,2,1849,152,95,36,2,19,2878,1044,4,1830
2015-09-30,TEXAS SOUTHERN,TEXAS,FIFTH CIRCUIT,2256,779,50,1,1426,131,67,48,1,15,2125,712,2,1411
2015-09-30,TEXAS WESTERN,TEXAS,FIFTH CIRCUIT,2005,927,25,0,1053,119,87,23,0,9,1886,840,2,1044
2015-09-30,UTAH,UTAH,TENTH CIRCUIT,3130,1854,11,0,1265,51,34,11,0,6,3079,1820,0,1259
2015-09-30,VERMONT,VERMONT,SECOND CIRCUIT,163,125,0,1,37,10,8,0,1,1,153,117,0,36
2015-09-30,VIRGIN ISLANDS,VIRGIN ISLANDS,THIRD CIRCUIT,7,4,1,0,2,1,0,1,0,0,6,4,0,2
2015-09-30,VIRGINIA EASTERN,VIRGINIA,FOURTH CIRCUIT,4505,2496,180,0,1829,245,70,171,0,4,4260,2426,9,1825
2015-09-30,VIRGINIA WESTERN,VIRGINIA,FOURTH CIRCUIT,1417,888,4,2,523,29,20,2,2,5,1388,868,2,518
2015-09-30,WASHINGTON EASTERN,WASHINGTON,NINTH CIRCUIT,1053,819,4,0,230,16,10,4,0,2,1037,809,0,228
2015-09-30,WASHINGTON WESTERN,WASHINGTON,NINTH CIRCUIT,3448,2484,23,1,940,93,72,14,1,6,3355,2412,9,934
2015-09-30,WEST VIRGINIA NORTHERN,WEST VIRGINIA,FOURTH CIRCUIT,327,276,0,0,51,7,6,0,0,1,320,270,0,50
2015-09-30,WEST VIRGINIA SOUTHERN,WEST VIRGINIA,FOURTH CIRCUIT,475,420,3,0,52,15,11,3,0,1,460,409,0,51
2015-09-30,WISCONSIN EASTERN,WISCONSIN,SEVENTH CIRCUIT,3343,2284,2,2,1055,63,55,2,2,4,3280,2229,0,1051
2015-09-30,WISCONSIN WESTERN,WISCONSIN,SEVENTH CIRCUIT,1147,957,3,6,181,44,28,3,6,7,1103,929,0,174
2015-09-30,WYOMING,WYOMING,TENTH CIRCUIT,241,209,1,0,31,8,7,0,0,1,233,202,1,30
2015-12-31,ALABAMA MIDDLE,ALABAMA,ELEVENTH CIRCUIT,2005,383,6,0,1616,24,16,6,0,2,1981,367,0,1614
2015-12-31,ALABAMA NORTHERN,ALABAMA,ELEVENTH CIRCUIT,3232,1446,8,0,1778,42,32,6,0,4,3190,1414,2,1774
2015-12-31,ALABAMA SOUTHERN,ALABAMA,ELEVENTH CIRCUIT,1010,274,3,0,733,13,9,3,0,1,997,265,0,732
2015-12-31,ALASKA,ALASKA,NINTH CIRCUIT,132,106,13,0,13,22,9,13,0,0,110,97,0,13
2015-12-31,ARIZONA,ARIZONA,NINTH CIRCUIT,3882,3146,100,1,635,174,85,78,1,10,3708,3061,22,625
2015-12-31,ARKANSAS EASTERN,ARKANSAS,EIGHTH CIRCUIT,1822,744,2,1,1075,29,21,2,1,5,1793,723,0,1070
2015-12-31,ARKANSAS WESTERN,ARKANSAS,EIGHTH CIRCUIT,828,429,3,3,393,25,16,3,3,3,803,413,0,390
2015-12-31,CALIFORNIA CENTRAL,CALIFORNIA,NINTH CIRCUIT,10355,7597,124,2,2631,503,390,88,2,22,9852,7207,36,2609
2015-12-31,CALIFORNIA EASTERN,CALIFORNIA,NINTH CIRCUIT,3865,2969,21,6,869,129,83,18,6,22,3736,2886,3,847
2015-12-31,CALIFORNIA NORTHERN,CALIFORNIA,NINTH CIRCUIT,2664,1399,52,1,1212,147,87,30,1,29,2517,1312,22,1183
2015-12-31,CALIFORNIA SOUTHERN,CALIFORNIA,NINTH CIRCUIT,1963,1516,15,1,431,103,86,7,1,9,1860,1430,8,422
2015-12-31,COLORADO,COLORADO,TENTH CIRCUIT,3172,2518,17,0,635,94,67,17,0,8,3078,2451,0,627
2015-12-31,CONNECTICUT,CONNECTICUT,SECOND CIRCUIT,1390,1128,22,0,240,71,48,20,0,3,1319,1080,2,237
2015-12-31,DELAWARE,DELAWARE,THIRD CIRCUIT,650,342,124,0,170,151,12,124,0,1,499,330,0,169
2015-12-31,DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,DC CIRCUIT,174,132,6,0,36,15,6,6,0,3,159,126,0,33
2015-12-31,FLORIDA MIDDLE,FLORIDA,ELEVENTH CIRCUIT,6639,4395,66,7,2171,236,174,43,7,12,6403,4221,23,2159
2015-12-31,FLORIDA NORTHERN,FLORIDA,ELEVENTH CIRCUIT,542,418,11,0,113,35,25,8,0,2,507,393,3,111
2015-12-31,FLORIDA SOUTHERN,FLORIDA,ELEVENTH CIRCUIT,5081,2763,66,0,2252,168,99,53,0,16,4913,2664,13,2236
2015-12-31,GEORGIA MIDDLE,GEORGIA,ELEVENTH CIRCUIT,2026,565,11,6,1444,53,30,11,6,6,1973,535,0,1438
2015-12-31,GEORGIA NORTHERN,GEORGIA,ELEVENTH CIRCUIT,8217,3868,29,0,4320,148,111,27,0,10,8069,3757,2,4310
2015-12-31,GEORGIA SOUTHERN,GEORGIA,ELEVENTH CIRCUIT,1913,351,4,3,1555,24,14,3,3,4,1889,337,1,1551
2015-12-31,GUAM,GUAM,NINTH CIRCUIT,23,18,0,0,5,1,1,0,0,0,22,17,0,5
2015-12-31,HAWAII,HAWAII,NINTH CIRCUIT,386,248,6,0,132,15,7,6,0,2,371,241,0,130
2015-12-31,IDAHO,IDAHO,NINTH CIRCUIT,846,746,4,0,96,17,12,2,0,3,829,734,2,93
2015-12-31,ILLINOIS CENTRAL,ILLINOIS,SEVENTH CIRCUIT,1129,887,1,0,241,21,17,1,0,3,1108,870,0,238
2015-12-31,ILLINOIS NORTHERN,ILLINOIS,SEVENTH CIRCUIT,11265,6419,31,2,4813,198,142,28,2,26,11067,6277,3,4787
2015-12-31,ILLINOIS SOUTHERN,ILLINOIS,SEVENTH CIRCUIT,981,600,1,1,379,23,15,1,1,6,958,585,0,373
2015-12-31,INDIANA NORTHERN,INDIANA,SEVENTH CIRCUIT,2281,1607,5,3,666,45,37,3,3,2,2236,1570,2,664
2015-12-31,INDIANA SOUTHERN,INDIANA,SEVENTH CIRCUIT,3290,2134,9,1,1146,63,50,9,1,3,3227,2084,0,1143
2015-12-31,IOWA NORTHERN,IOWA,EIGHTH CIRCUIT,405,366,1,3,35,26,22,1,3,0,379,344,0,35
2015-12-31,IOWA SOUTHERN,IOWA,EIGHTH CIRCUIT,611,515,0,4,92,24,19,0,4,1,587,496,0,91
2015-12-31,KANSAS,KANSAS,TENTH CIRCUIT,1473,827,9,1,636,43,24,8,1,10,1430,803,1,626
2015-12-31,KENTUCKY EASTERN,KENTUCKY,SIXTH CIRCUIT,1858,1256,7,0,595,28,20,7,0,1,1830,1236,0,594
2015-12-31,KENTUCKY WESTERN,KENTUCKY,SIXTH CIRCUIT,1678,1080,7,1,590,30,19,7,1,3,1648,1061,0,587
2015-12-31,LOUISIANA EASTERN,LOUISIANA,FIFTH CIRCUIT,853,390,10,0,453,34,20,10,0,4,819,370,0,449
2015-12-31,LOUISIANA MIDDLE,LOUISIANA,FIFTH CIRCUIT,394,216,1,0,177,9,8,1,0,0,385,208,0,177
2015-12-31,LOUISIANA WESTERN,LOUISIANA,FIFTH CIRCUIT,2146,365,16,1,1764,39,19,15,1,4,2107,346,1,1760
2015-12-31,MAINE,MAINE,FIRST CIRCUIT,399,321,2,1,75,25,20,1,1,3,374,301,1,72
2015-12-31,MARYLAND,MARYLAND,FOURTH CIRCUIT,4359,2917,40,5,1397,101,58,27,5,11,4258,2859,13,1386
2015-12-31,MASSACHUSETTS,MASSACHUSETTS,FIRST CIRCUIT,2269,1591,22,2,654,98,69,19,2,8,2171,1522,3,646
2015-12-31,MICHIGAN EASTERN,MICHIGAN,SIXTH CIRCUIT,5820,4410,25,1,1384,104,68,20,1,15,5716,4342,5,1369
2015-12-31,MICHIGAN WESTERN,MICHIGAN,SIXTH CIRCUIT,1723,1352,4,0,367,46,36,3,0,7,1677,1316,1,360
2015-12-31,MINNESOTA,MINNESOTA,EIGHTH CIRCUIT,2429,2043,7,5,374,88,69,7,5,7,2341,1974,0,367
2015-12-31,MISSISSIPPI NORTHERN,MISSISSIPPI,FIFTH CIRCUIT,1115,450,2,2,661,20,14,2,2,2,1095,436,0,659
2015-12-31,MISSISSIPPI SOUTHERN,MISSISSIPPI,FIFTH CIRCUIT,1557,789,9,0,759,31,20,7,0,4,1526,769,2,755
2015-12-31,MISSOURI EASTERN,MISSOURI,EIGHTH CIRCUIT,2585,1642,3,0,940,40,32,3,0,5,2545,1610,0,935
2015-12-31,MISSOURI WESTERN,MISSOURI,EIGHTH CIRCUIT,1806,1228,6,0,572,34,24,6,0,4,1772,1204,0,568
2015-12-31,MONTANA,MONTANA,NINTH CIRCUIT,301,241,2,1,57,14,8,2,1,3,287,233,0,54
2015-12-31,NEBRASKA,NEBRASKA,EIGHTH CIRCUIT,988,657,3,4,324,33,20,3,4,6,955,637,0,318
2015-12-31,NEVADA,NEVADA,NINTH CIRCUIT,1994,1541,41,0,412,72,41,24,0,7,1922,1500,17,405
2015-12-31,NEW HAMPSHIRE,NEW HAMPSHIRE,FIRST CIRCUIT,435,322,3,0,110,42,30,3,0,9,393,292,0,101
2015-12-31,NEW JERSEY,NEW JERSEY,THIRD CIRCUIT,6029,4083,49,1,1896,161,100,42,1,18,5868,3983,7,1878
2015-12-31,NEW MEXICO,NEW MEXICO,TENTH CIRCUIT,783,692,5,1,85,23,16,5,1,1,760,676,0,84
2015-12-31,NEW YORK EASTERN,NEW YORK,SECOND CIRCUIT,2705,2090,35,0,580,118,86,28,0,4,2587,2004,7,576
2015-12-31,NEW YORK NORTHERN,NEW YORK,SECOND CIRCUIT,1509,1180,27,7,295,57,20,26,7,4,1452,1160,1,291
2015-12-31,NEW YORK SOUTHERN,NEW YORK,SECOND CIRCUIT,1719,1240,79,0,394,133,53,70,0,4,1586,1187,9,390
2015-12-31,NEW YORK WESTERN,NEW YORK,SECOND CIRCUIT,1004,668,15,0,321,48,24,14,0,10,956,644,1,311
2015-12-31,NORTH CAROLINA EASTERN,NORTH CAROLINA,FOURTH CIRCUIT,1552,472,22,2,1056,54,29,16,2,7,1498,443,6,1049
2015-12-31,NORTH CAROLINA MIDDLE,NORTH CAROLINA,FOURTH CIRCUIT,1003,396,3,0,604,30,27,3,0,0,973,369,0,604
2015-12-31,NORTH CAROLINA WESTERN,NORTH CAROLINA,FOURTH CIRCUIT,1051,551,14,1,485,33,21,10,1,1,1018,530,4,484
2015-12-31,NORTH DAKOTA,NORTH DAKOTA,EIGHTH CIRCUIT,151,136,1,0,14,2,1,1,0,0,149,135,0,14
2015-12-31,NORTHERN MARIANAS,NORTHERN MARIANA ISLANDS,NINTH CIRCUIT,3,2,1,0,0,2,1,1,0,0,1,1,0,0
2015-12-31,OHIO NORTHERN,OHIO,SIXTH CIRCUIT,4652,3713,41,0,898,111,60,39,0,12,4541,3653,2,886
2015-12-31,OHIO SOUTHERN,OHIO,SIXTH CIRCUIT,4145,2704,5,1,1435,80,63,5,1,11,4065,2641,0,1424
2015-12-31,OKLAHOMA EASTERN,OKLAHOMA,TENTH CIRCUIT,309,286,3,0,20,9,6,3,0,0,300,280,0,20
2015-12-31,OKLAHOMA NORTHERN,OKLAHOMA,TENTH CIRCUIT,587,533,0,0,54,15,15,0,0,0,572,518,0,54
2015-12-31,OKLAHOMA WESTERN,OKLAHOMA,TENTH CIRCUIT,1158,889,2,0,267,40,38,1,0,1,1118,851,1,266
2015-12-31,OREGON,OREGON,NINTH CIRCUIT,2407,1882,3,0,522,48,36,3,0,9,2359,1846,0,513
2015-12-31,PENNSYLVANIA EASTERN,PENNSYLVANIA,THIRD CIRCUIT,2251,1204,27,0,1020,81,46,27,0,8,2170,1158,0,1012
2015-12-31,PENNSYLVANIA MIDDLE,PENNSYLVANIA,THIRD CIRCUIT,1290,771,10,2,507,56,28,10,2,16,1234,743,0,491
2015-12-31,PENNSYLVANIA WESTERN,PENNSYLVANIA,THIRD CIRCUIT,1707,1092,22,2,591,74,40,21,2,11,1633,1052,1,580
2015-12-31,PUERTO RICO,PUERTO RICO,FIRST CIRCUIT,2838,1215,75,2,1546,110,23,73,2,12,2728,1192,2,1534
2015-12-31,RHODE ISLAND,RHODE ISLAND,FIRST CIRCUIT,602,470,0,0,132,24,23,0,0,1,578,447,0,131
2015-12-31,SOUTH CAROLINA,SOUTH CAROLINA,FOURTH CIRCUIT,1679,647,3,4,1024,40,29,2,4,4,1639,618,1,1020
2015-12-31,SOUTH DAKOTA,SOUTH DAKOTA,EIGHTH CIRCUIT,227,204,0,0,23,10,8,0,0,2,217,196,0,21
2015-12-31,TENNESSEE EASTERN,TENNESSEE,SIXTH CIRCUIT,2675,1338,18,4,1315,53,35,12,4,2,2622,1303,6,1313
2015-12-31,TENNESSEE MIDDLE,TENNESSEE,SIXTH CIRCUIT,2312,1109,13,0,1190,35,24,9,0,2,2277,1085,4,1188
2015-12-31,TENNESSEE WESTERN,TENNESSEE,SIXTH CIRCUIT,3795,830,6,0,2959,24,14,5,0,5,3771,816,1,2954
2015-12-31,TEXAS EASTERN,TEXAS,FIFTH CIRCUIT,1164,515,16,0,633,89,67,14,0,8,1075,448,2,625
2015-12-31,TEXAS NORTHERN,TEXAS,FIFTH CIRCUIT,3006,1084,28,1,1893,157,99,28,1,29,2849,985,0,1864
2015-12-31,TEXAS SOUTHERN,TEXAS,FIFTH CIRCUIT,2259,708,46,0,1504,120,62,43,0,15,2139,646,3,1489
2015-12-31,TEXAS WESTERN,TEXAS,FIFTH CIRCUIT,1969,906,41,0,1022,146,93,40,0,13,1823,813,1,1009
2015-12-31,UTAH,UTAH,TENTH CIRCUIT,2759,1571,3,0,1185,47,37,3,0,7,2712,1534,0,1178
2015-12-31,VERMONT,VERMONT,SECOND CIRCUIT,174,143,0,0,31,12,10,0,0,2,162,133,0,29
2015-12-31,VIRGIN ISLANDS,VIRGIN ISLANDS,THIRD CIRCUIT,8,5,0,0,3,1,1,0,0,0,7,4,0,3
2015-12-31,VIRGINIA EASTERN,VIRGINIA,FOURTH CIRCUIT,4262,2382,27,0,1853,101,76,22,0,3,4161,2306,5,1850
2015-12-31,VIRGINIA WESTERN,VIRGINIA,FOURTH CIRCUIT,1300,755,4,2,539,17,10,4,2,1,1283,745,0,538
2015-12-31,WASHINGTON EASTERN,WASHINGTON,NINTH CIRCUIT,929,712,1,0,216,19,16,1,0,2,910,696,0,214
